	id	text	misogynous	misogyny_category	target	hate	humour
1428	1462	many women aren t innocent megyn is an attention whore who lies to keep herself relevant	1	discredit	active	not_hate	funny
1429	1463	his mama is a whore smh the blatant disrespect for women of color who hold political seats is appalling	1	discredit	active	not_hate	funny
1430	1464	from to who me where are white women allies when a black woman is called a whore url	1	derailing	passive	implicit_hate	funny
1431	1465	where are white women allies when a black woman is called a whore url via where are we going as a society	1	derailing	passive	implicit_hate	funny
1432	1466	you evil kunt	1	discredit	active	not_hate	not_funny
1433	1467	lol you selfish terrorist kunt should be boiled alive maybe lynched by neonazis would serve you right	1	sexual_harassment	passive	implicit_hate	funny
1434	1468	you believe in god lol heaven help u if i ever get a passport kunt	1	discredit	active	not_hate	funny
1435	1469	you lieing kunt	1	discredit	active	not_hate	not_funny
1436	1470	worse i have proof a picture i took of you and one you took of me on the same night useless ungreatful kunt	1	discredit	active	not_hate	funny
1437	1471	tina you willfully ignorant somnabulist kunt have a beer	1	discredit	active	implicit_hate	funny
1438	1472	fuck the bitch that works at bk she wouldn t take my order stupid cunt	1	discredit	active	implicit_hate	funny
1439	1473	in my culture that s a way of saying suck a dick you bitch punk cunt	1	sexual_harassment	passive	explicit_hate	funny
1440	1474	cnn u should b ashamed u rotten dirty bitch 4 make fun of someones disability u ugly cunt i hope someone breaks ur legs	1	sexual_harassment	active	implicit_hate	funny
1441	1475	names bitch and ill end that cunt	1	sexual_harassment	active	explicit_hate	not_funny
1442	1476	ugh fucking bitch ass cunt cheeto ass looking bitch	1	discredit	active	explicit_hate	funny
1443	1477	the next song tried to play but bitch i ain t over fire away yet give me a minute to recover cunt	1	sexual_harassment	active	implicit_hate	funny
1444	1478	only do much a man can take fuckin bitch cunts	1	dominance	passive	explicit_hate	funny
1445	1479	fucking bitch sarah fucking lying cunt	1	discredit	active	explicit_hate	funny
1446	1480	to all those cunts who see my tweets and don t like or comment can suck my ass exept those couple peeps but bitch you know who you are	1	sexual_harassment	passive	implicit_hate	funny
1447	1481	some cunt at walmart went full psycho on me saying how she had no fucking space to put her shit bitch ur taking up the entire conveyor belt	1	discredit	active	explicit_hate	funny
1448	1482	bitch had the nerve to leave the fucking box in the mail room you fucking cunt bitch fuck	1	discredit	active	explicit_hate	funny
1449	1483	that shit ended a long time ago bitch ass cunt	1	discredit	active	explicit_hate	funny
1450	1484	oomf sgut the fuck up no one fuckin cares about what you have to fucking say stupid bitch ass cunt go suck your uglyass boyf dick	1	dominance	active	explicit_hate	funny
1451	1485	laurel a cunt as bitch for aborting idfk if she really did but she told her dad so im fuckin lividdddd	1	discredit	active	implicit_hate	funny
1452	1486	i m about to cunt punt a mexican bitch	1	sexual_harassment	passive	explicit_hate	funny
1453	1487	bonnie is a sneaky cunt bitch and she probably has something to do with whatever happened to laurels baby	1	discredit	active	not_hate	funny
1454	1488	and calling someone a stupid lying cunt or a hatful bitch isn t bullying hun i m real ya see that s t url	1	derailing	passive	not_hate	funny
1455	1489	bitch please i bet the cunts won t even bother	1	discredit	passive	explicit_hate	funny
1456	1490	she is a filthy whore cunt didnt change her own name when she got married but url	1	discredit	active	explicit_hate	funny
1457	1491	why is thos racist homophobic whore getting so much success all of the sudden like go away ugly cunt	1	discredit	active	implicit_hate	funny
1458	1492	you mexi shitmouth ugly a bi h go fuck a dead dog you tranny whore cunt redskin peice of shit leave amer to amer whore	1	sexual_harassment	active	explicit_hate	funny
1459	1493	i ve never been more ashamed to be a former democrat than i am now fuck u hillary you stupid ass bitch whore cunt bitch	1	discredit	active	explicit_hate	funny
1460	1494	fuck shit cunt bastard whore wanker	1	discredit	passive	explicit_hate	funny
1461	1495	oh btw just to offend the femalesss cunt cunt cunt whore cunt whore slut bitchslut feministshit	1	discredit	passive	explicit_hate	funny
1462	1496	fucking whore bag cunt face mamona puta toda ugly ily	1	discredit	active	explicit_hate	funny
1463	1497	pineapplecity dogwhoreowner stupid cunt that s what the filthy whore deserves that s how all men url	1	sexual_harassment	active	explicit_hate	funny
1464	1498	women are all harassed and it s also all men unless we prove other wise you re a clueless cunt	1	derailing	passive	implicit_hate	funny
1465	1499	to the women who s just sold the house she d agreed to sell to me you re a cunt you can go to hell	1	discredit	active	implicit_hate	funny
1466	1500	meanwhile the same women need only to be 1 not fat 2 not a cunt and can t even pull that off	1	stereotype	passive	implicit_hate	funny
1467	1501	another dried up liberal cunt willing to look the other way while hollywoods powerful abuse women url	1	discredit	active	not_hate	funny
1468	1502	why do women use them being on their period as a excuse to be a cunt you had it since you were 13 you can t control yourself	1	stereotype	passive	implicit_hate	funny
1469	1503	all women deserve an opinion and have the right to you on the other hand my dear are a cunt who d url	1	sexual_harassment	active	not_hate	funny
1470	1504	you sound hysterical and in need of some psychotropic medication calm down it s not that serious	1	stereotype	active	not_hate	funny
1471	1505	you see a lot of hysterical feminists on social media but this one takes the cake	1	discredit	active	not_hate	funny
1472	1506	you seem hysterical	1	stereotype	active	not_hate	funny
1473	1507	you stupid dumbass you are a hysterical little girl	1	stereotype	active	explicit_hate	funny
1474	1508	to the pink pussy cave we have a virtual overly hysterical fake signal nananana snoowflake	1	stereotype	active	implicit_hate	funny
1475	1509	i m sick of this bullshit fucking hysterical media hysterical feminists pussy fake conservatives come asteroids come	1	discredit	passive	explicit_hate	funny
1476	1510	says man who suggested an actress reported an historic rape to gain more work you re a fully paid up cunt url	1	discredit	active	not_hate	funny
1477	1511	god i hate that dumb cunt with her shitty music and feminism meanwhile her country is the rape capital of europe	1	discredit	active	implicit_hate	funny
1478	1512	lifers wouldn t rape this sour faced cunt url	1	discredit	active	implicit_hate	funny
1479	1513	did that cunt bag just blame victims for the way they dress and or act url	1	discredit	active	not_hate	funny
1480	1514	i m pretty sure rape is overly sexual why don t you shut the fuck up and stop being such an ignorant little cunt url	1	dominance	active	implicit_hate	funny
1481	1515	good english you dumb cunt slober on my nob u jew if you were playing i would fucking rape you cunt	1	sexual_harassment	active	explicit_hate	funny
1482	1516	fake rape bitch is still crying lol so upset he didn t get the attention he wanted got your address btw little ra url	1	dominance	active	not_hate	funny
1483	1517	my kids ugly bitch you look like the rape sloth url	1	discredit	active	explicit_hate	funny
1484	1518	so triggered its ok snowflake you are the only bitch here typical redneck inbred rape sup url	1	discredit	active	implicit_hate	funny
1485	1519	you are the dumbest bitch i ve seen i ll rape you and i ll tell you to man up afterwords how would u feel after that	1	sexual_harassment	active	implicit_hate	funny
1486	1520	hillary harvey weinstein clinton one was raping vulnerable woman and the old bitch was planning to rape america	1	discredit	active	implicit_hate	not_funny
1487	1521	how u gonna talk about how men r trash and rape culture but u out here laughing abt a girl u hated in high school getting raped bitch fuck u	1	discredit	active	implicit_hate	funny
1488	1522	bitch on the left won t be smiling let them in hawaii it will be rape island	1	dominance	active	implicit_hate	funny
1489	1523	i never understood why anybody waits to say they got raped smh rape me bitch i m snitching soon as you leave fuck boy	1	derailing	passive	explicit_hate	funny
1490	1524	idc if i m the last or first i m tired of seeing you complain and bitch and that whole rape url	1	derailing	active	not_hate	funny
1491	1525	nutting inside a bitch is rape	1	dominance	passive	implicit_hate	funny
1492	1526	only bitch ass fuckers rape women	1	derailing	passive	explicit_hate	funny
1493	1527	this bitch crazy he saying its cool to rape url	1	discredit	active	not_hate	funny
1494	1528	it s sad cause what if she was telling the truth about rape it should still be investigated but the bitch is crazy lol	1	discredit	active	implicit_hate	funny
1495	1529	rape a pregnant bitch call it threesome	1	sexual_harassment	passive	explicit_hate	funny
1496	1530	i am displeased w what this bitch said about what rape is url	1	discredit	active	not_hate	funny
1497	1531	no one fucking assumes rape is gonna happen you stupid lil bitch url	1	discredit	active	not_hate	funny
1498	1532	when i make it ain t no white bitch letting me rape her they won t get this black man	1	discredit	passive	implicit_hate	funny
1499	1533	rape a pregnant bitch and tell my friends i had a threesome is the smartest lyric i ve heard in a while	1	sexual_harassment	passive	implicit_hate	funny
1500	1534	bitch that was same rape case from last year try again	1	derailing	active	not_hate	funny
1501	1535	yall females be complaining about rape and sexual harrassment bitch men get sexually harrassed too	1	derailing	passive	implicit_hate	funny
1502	1536	white bitch it s you i wanna rape and fill with my cum and let you full of my load on the ground my b url	1	sexual_harassment	active	implicit_hate	funny
